Time (s),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8
3.3987624645233154,47127.5,56667.0,106547.5,110210.0,109455.5,109454.4,131072.0,92701.7
3.468231439590454,47427.0,95110.2,117402.8,121582.8,119072.6,119469.0,131072.0,97212.2
3.5359694957733154,47975.5,99627.6,127511.0,131072.0,129057.4,129860.9,131072.0,102031.6
3.6038625240325928,48789.2,104377.5,131072.0,131072.0,131072.0,131072.0,131072.0,106554.6
3.671635866165161,49751.6,108946.6,131072.0,131072.0,131072.0,131072.0,131072.0,110952.3
3.7412872314453125,50608.3,113438.6,131072.0,131072.0,131072.0,131072.0,131072.0,115344.6
3.809224843978882,51300.5,117874.2,131072.0,131072.0,131072.0,131072.0,131072.0,119028.0
3.87721848487854,52206.4,121408.9,131072.0,131072.0,131072.0,131072.0,131072.0,122372.9
3.945763111114502,53329.3,124963.8,131072.0,131072.0,131072.0,131072.0,131072.0,124818.5
4.0137619972229,54643.7,127522.1,131072.0,131072.0,131072.0,131072.0,131072.0,126493.9
4.082794427871704,55907.7,129281.5,131072.0,131072.0,131072.0,131072.0,131072.0,127457.4
4.1503870487213135,57388.4,129966.8,131072.0,131072.0,131072.0,131072.0,131072.0,127679.1
4.21914267539978,58802.7,129886.8,131072.0,131072.0,131072.0,131072.0,131072.0,127397.8
4.287141799926758,60326.3,129503.7,131072.0,131072.0,131072.0,131072.0,131072.0,127141.0
4.355068683624268,61750.4,129259.1,131072.0,131072.0,131072.0,131072.0,131072.0,126919.8
4.422847747802734,63218.2,129028.9,131072.0,131072.0,131072.0,131072.0,131072.0,126674.0
4.491950988769531,64538.1,128706.7,131072.0,131072.0,131072.0,131072.0,131072.0,126442.9
4.559696435928345,65882.9,128547.3,131072.0,131072.0,131072.0,131072.0,131072.0,126298.0
4.628871202468872,67145.1,128407.3,131072.0,131072.0,131072.0,131072.0,131072.0,126164.7
4.698323726654053,68430.4,128263.6,131072.0,131072.0,131072.0,131072.0,131072.0,125968.1
4.764927387237549,69587.6,127891.6,131072.0,131072.0,131072.0,131072.0,131072.0,125476.9
4.832729339599609,70770.6,127101.9,131072.0,131072.0,131072.0,131072.0,131072.0,124631.1
4.901938199996948,71810.8,125867.3,131072.0,131072.0,131072.0,131072.0,131072.0,123423.1
4.969651222229004,72908.1,124263.1,131072.0,131072.0,131072.0,131072.0,131072.0,121968.8
5.038336992263794,73919.1,122303.9,131072.0,131072.0,131072.0,131072.0,131072.0,120313.4
5.106452703475952,74782.2,120260.0,131072.0,131072.0,131072.0,131072.0,131072.0,118432.6
5.174240350723267,75617.1,118135.4,131072.0,131072.0,131072.0,131072.0,131072.0,116560.6
5.24269437789917,76310.1,115806.7,131072.0,131072.0,131072.0,131072.0,131072.0,114472.0
5.3121349811553955,76981.8,113551.0,131072.0,131072.0,131072.0,131072.0,131072.0,112439.2
5.379284143447876,77539.8,111218.8,131072.0,131072.0,131072.0,131072.0,131072.0,110409.2
5.44776177406311,78054.4,109048.5,131072.0,131072.0,131072.0,131072.0,131072.0,108273.0
5.516491889953613,78479.3,106816.2,131072.0,131072.0,131072.0,131072.0,131072.0,106238.5
5.583492040634155,78875.6,104696.1,131072.0,131072.0,131072.0,131072.0,131072.0,104089.2
5.652163505554199,79191.2,102470.3,131072.0,131072.0,131072.0,131072.0,131072.0,102102.7
5.7216713428497314,79433.3,100587.9,129297.2,131072.0,127877.5,126725.7,131072.0,100141.7
5.788502931594849,79573.6,99296.9,124850.4,127428.0,123669.4,122259.8,131072.0,98114.2
5.857129335403442,79507.1,97916.1,120124.3,122957.6,119221.8,117665.6,131072.0,96285.1
5.925686597824097,79339.1,96250.0,115664.4,118151.2,115039.6,113377.9,131072.0,94405.0
5.994786262512207,79010.3,93919.7,111273.6,113688.3,110733.2,109213.8,131072.0,92732.3
6.06239128112793,78501.6,92414.7,106831.9,109131.2,106813.4,105214.6,131072.0,91155.5
6.130321502685547,77826.1,91135.3,103118.1,105345.3,103543.0,102372.8,131072.0,89831.5
6.199474096298218,77191.5,90588.8,100631.1,102667.7,101268.6,100095.3,131072.0,89061.8
6.267230749130249,76662.6,90566.3,100893.8,102610.9,101190.2,99660.3,131072.0,88791.4
6.334765195846558,76270.3,90487.7,100777.8,102670.8,101285.0,99766.6,131072.0,88812.0
6.402890920639038,75928.9,90462.8,100644.9,102626.5,101278.8,99695.2,131072.0,88903.6
6.471647024154663,75645.6,90432.5,100577.9,102606.1,101274.9,99603.2,131072.0,88942.0
6.540165901184082,75377.5,90415.9,100546.3,102584.9,101277.4,99515.1,131072.0,88902.8
6.608345985412598,75170.0,90404.2,100507.7,102529.4,101277.9,99376.0,131072.0,88827.2
6.677076101303101,74967.1,90387.8,100461.8,102444.1,101270.2,99280.4,131072.0,88737.9
6.746687412261963,74780.6,90376.5,100424.4,102369.9,101241.5,99171.5,131072.0,88649.2
6.813114166259766,74579.5,90367.7,100399.5,102324.6,101208.2,99062.0,131072.0,88589.3
6.880617141723633,74321.1,90362.6,100363.9,102283.9,101188.7,98951.6,131072.0,88508.2
6.950145721435547,74006.5,90358.0,100344.0,102262.2,101110.8,98820.4,131072.0,88435.5
7.018973112106323,73624.4,90348.0,100333.0,102233.0,100884.8,98670.4,131072.0,88381.3
7.085958242416382,73251.8,90342.6,100325.9,102215.2,100741.2,98561.3,131072.0,88323.8
7.15468692779541,72874.6,90337.8,100317.9,102198.2,100654.0,98475.8,131072.0,88274.8
7.224478483200073,72562.3,90329.3,100308.9,102185.2,100578.7,98390.4,131072.0,88237.5
7.291443347930908,72270.9,90319.6,100300.3,102169.5,100513.9,98314.6,131072.0,88186.1
7.359067678451538,72038.8,90317.4,100291.6,102151.9,100458.5,98241.3,131072.0,88148.5
7.428708553314209,71810.7,90307.4,100284.8,102132.9,100415.3,98160.2,131072.0,88125.2
7.495578289031982,71605.5,90303.0,100279.2,102118.0,100369.3,98092.3,131072.0,88107.4
7.564342737197876,71401.0,90297.7,100272.8,102096.4,100323.0,98029.7,131072.0,88078.3
7.631876468658447,71204.5,90298.2,100270.9,102078.5,100269.3,97958.4,131072.0,88059.0
7.700986862182617,71018.2,90290.0,100265.0,102058.0,100217.7,97883.4,131072.0,88044.6
7.76950478553772,70845.7,90286.5,100251.5,102035.2,100165.5,97817.8,131072.0,88032.8
7.837034225463867,70668.4,90283.5,100238.2,102004.1,100115.3,97714.8,131072.0,88026.2
7.9056525230407715,70478.2,90285.1,100237.8,101972.8,100046.8,97581.3,131072.0,88018.5
7.974140405654907,70262.3,90283.8,100224.2,101939.6,100011.6,97512.1,131072.0,88010.5
8.041640520095825,70057.6,90284.9,100216.6,101910.2,99981.5,97443.3,131072.0,88003.5
8.110869407653809,69825.3,90280.2,100211.5,101886.0,99955.0,97370.1,131072.0,87999.1
8.179585933685303,69590.7,90282.1,100209.1,101863.1,99928.0,97295.8,131072.0,87995.2
8.24684739112854,69317.3,90284.0,100208.5,101837.1,99906.0,97235.0,131072.0,87989.4
8.315658569335938,69052.2,90288.3,100205.8,101815.6,99882.3,97174.2,131072.0,87984.6
8.383690357208252,68723.1,90283.9,100195.8,101788.1,99865.6,97120.5,131072.0,87984.5
8.452186822891235,68426.9,90288.3,100197.3,101760.5,99849.0,97077.0,131072.0,87976.9
8.519957304000854,68118.3,90285.8,100195.6,101729.8,99836.3,97042.3,131072.0,87972.6
8.587945461273193,67804.0,90281.8,100192.2,101702.0,99771.4,97008.8,131072.0,87970.1
8.656475067138672,67500.5,90280.6,100191.7,101675.8,99747.9,96977.1,131072.0,87964.5
8.7255699634552,67197.4,90281.9,100188.5,101650.1,99730.2,96948.0,131072.0,87970.6
8.792685985565186,66908.7,90280.2,100185.5,101629.4,99707.9,96917.8,131072.0,87973.7
8.862574577331543,66622.2,90278.1,100180.5,101611.0,99696.7,96888.8,131072.0,87971.9
8.930301666259766,66355.8,90275.5,100172.0,101589.8,99685.5,96864.1,131072.0,87968.4
8.998085021972656,66069.8,90275.8,100160.9,101566.8,99675.6,96840.1,131072.0,87968.5
9.065792798995972,65754.2,90271.1,100153.6,101547.8,99664.9,96816.3,131072.0,87970.0
9.134408950805664,65338.9,90268.6,100145.0,101528.3,99655.4,96791.2,131072.0,87964.1
9.203415155410767,64968.1,90262.5,100138.2,101514.8,99645.6,96764.8,131072.0,87963.6
9.271053075790405,64592.9,90261.6,100130.4,101500.2,99636.4,96737.7,131072.0,87960.2
9.338723182678223,64262.0,90260.2,100121.3,101491.2,99630.5,96709.9,131072.0,87959.4
9.406887531280518,63921.0,90258.6,100114.2,101478.6,99619.6,96675.3,131072.0,87952.0
9.476617574691772,63623.3,90254.0,100103.6,101469.6,99610.2,96631.7,131072.0,87950.7
9.546147108078003,63309.2,90254.0,100091.1,101460.2,99600.7,96593.5,131072.0,87946.4
9.61215090751648,63017.7,90247.4,100078.5,101449.3,99591.0,96558.2,131072.0,87943.9
9.680690288543701,62731.2,90243.5,100067.1,101440.2,99581.6,96523.5,131072.0,87938.3
9.749673128128052,62473.5,90239.8,100056.0,101430.9,99571.5,96492.8,131072.0,87933.9
9.817399501800537,62195.1,90239.0,100046.4,101419.3,99557.3,96466.0,131072.0,87927.6
9.88539743423462,61952.5,90235.2,100036.0,101408.6,99350.6,96443.2,131072.0,87924.8
9.955174446105957,61696.3,90235.2,100029.2,101400.2,99280.5,96419.9,131072.0,87917.2
10.022634506225586,61470.7,90232.2,100019.6,101390.6,99248.2,96394.2,131072.0,87912.2
10.09035611152649,61239.4,90227.2,100013.0,101380.6,99221.1,96364.2,131072.0,87905.0
10.158137083053589,61029.2,90226.9,100005.3,101370.4,99192.3,96338.0,131072.0,87901.4
10.227689266204834,60820.3,90224.4,99997.2,101358.8,99172.8,96308.3,131072.0,87895.2
10.296708345413208,60616.2,90223.5,99992.7,101346.4,99150.8,96277.4,131072.0,87890.0
10.363755702972412,60432.6,90219.4,99988.2,101333.1,99127.5,96251.5,131072.0,87887.4
10.431458473205566,60248.1,90217.9,99984.3,101320.3,99106.4,96228.2,131072.0,87881.1
10.500316619873047,60078.8,90214.8,99982.6,101309.4,99090.1,96205.5,131072.0,87874.7
10.56810474395752,59898.9,90211.3,99978.7,101299.0,99069.4,96181.6,131072.0,87870.9
10.636051177978516,59735.9,90209.5,99976.4,101286.5,99050.8,96163.0,131072.0,87866.1
10.706379652023315,59566.9,90153.0,99973.8,101267.8,99030.6,96146.4,131072.0,87861.4
10.772761106491089,59421.9,90125.5,99972.1,101257.3,99012.1,96127.5,131072.0,87854.7
10.84141731262207,59261.5,90114.3,99968.2,101248.4,98995.2,96108.0,131072.0,87852.5
10.908695220947266,59118.7,90107.2,99965.9,101238.1,98980.2,96092.1,131072.0,87844.2
10.97862195968628,58976.4,90099.6,99964.0,101227.4,98964.7,96072.3,131072.0,87838.4
11.046515226364136,58839.8,90130.3,99964.2,101219.8,98946.4,96057.2,131072.0,87831.7
11.113893270492554,58694.2,90330.6,99960.5,101208.7,98933.9,96035.3,131072.0,87827.8
11.182164907455444,58573.1,90325.9,99959.7,101196.2,98914.9,96009.4,131072.0,87824.8
11.251147270202637,58442.3,90310.7,99959.3,101182.5,98900.7,95987.7,131072.0,87823.5
11.319903373718262,58312.8,90294.5,99957.8,101172.1,98887.9,95971.9,131072.0,87816.2
11.387051582336426,58196.8,90288.3,99955.4,101160.9,98869.9,95956.6,131072.0,87813.6
11.456631183624268,58081.0,90283.3,99954.9,101150.7,98851.6,95943.0,131072.0,87813.2
11.524368286132812,57968.9,90283.9,99954.7,101138.7,98834.5,95925.1,131072.0,87808.0
11.592495918273926,57861.1,90283.3,99953.3,101124.5,98814.5,95910.6,131072.0,87803.4
11.660047054290771,57769.5,90279.9,99952.4,101110.9,98796.5,95896.9,131072.0,87798.1
11.729578256607056,57677.1,90281.9,99951.8,101090.8,98769.7,95881.7,131072.0,87792.1
11.798495292663574,57583.4,90277.6,99950.0,101077.8,98747.6,95864.2,131072.0,87794.2
11.86515998840332,57491.8,90279.2,99948.5,101060.4,98712.2,95847.5,131072.0,87786.2
11.933001279830933,57390.0,90278.8,99948.8,101049.0,98680.0,95830.3,131072.0,87784.6
12.00202465057373,57285.0,90277.0,99946.1,101040.8,98651.7,95817.1,131072.0,87780.7
12.069674015045166,57163.8,90273.6,99943.5,101034.3,98622.0,95799.7,131072.0,87774.2
12.138397455215454,57049.8,90274.1,99941.7,101025.0,98596.4,95783.0,131072.0,87771.5
12.207534313201904,56942.3,90275.5,99937.8,101019.5,98571.5,95767.3,131072.0,87765.9
12.27662992477417,56831.4,90274.3,99932.4,101013.3,98545.5,95755.8,131072.0,87759.3
12.34314227104187,56737.7,90277.9,99927.7,101011.9,98522.1,95742.9,131072.0,87755.4
12.411288738250732,56635.3,90278.2,99922.3,101006.9,98500.7,95728.6,131072.0,87746.8
12.480125427246094,56534.1,90277.0,99916.2,101003.5,98477.2,95715.3,131072.0,87746.0
12.548700332641602,56439.6,90207.9,99912.2,100996.2,98442.8,95701.9,131072.0,87742.0
12.616953611373901,56341.8,90191.4,99909.5,100994.5,98377.2,95689.7,131072.0,87736.3
12.684374332427979,56247.7,90192.5,99905.8,100990.3,98320.9,95678.3,131072.0,87731.8
12.752905368804932,56170.4,90193.5,99895.5,100985.9,98272.8,95668.1,131072.0,87729.5
12.820954322814941,56079.5,90192.2,99885.0,100985.5,98232.5,95657.3,131072.0,87727.2
12.889597177505493,55993.4,90193.2,99873.8,100982.3,98199.1,95648.2,131072.0,87722.2
12.95727276802063,55902.1,90193.8,99863.0,100979.1,98172.0,95636.0,131072.0,87719.6
13.0268714427948,55827.9,90194.6,99855.8,100975.9,98146.8,95625.6,131072.0,87716.6
13.094945907592773,55740.5,90191.3,99845.2,100971.7,98123.9,95615.5,131072.0,87708.4
13.162802934646606,55657.3,90190.8,99838.8,100971.1,98102.7,95605.6,131072.0,87704.5
13.231570482254028,55579.2,90191.7,99836.5,100966.1,98081.1,95595.8,131072.0,87701.8
13.299526691436768,55493.4,90190.2,99833.0,100961.3,98062.0,95587.7,131072.0,87695.1
13.367905378341675,55440.2,90191.1,99831.0,100958.6,98043.0,95575.0,131072.0,87691.5
13.435112953186035,55386.1,90193.5,99828.3,100952.9,98024.5,95567.6,131072.0,87691.5
13.50418496131897,55334.5,90191.7,99826.5,100950.2,98002.6,95561.7,131072.0,87685.0
13.572243452072144,55281.5,90191.4,99824.3,100947.0,97981.0,95550.4,131072.0,87678.9
13.640906572341919,55224.1,90189.8,99822.9,100945.3,97961.3,95543.9,131072.0,87671.1
13.708907842636108,55166.6,90192.7,99819.8,100941.8,97943.4,95536.0,131072.0,87666.2
13.778453826904297,55097.8,90193.5,99817.3,100938.1,97925.9,95527.9,131072.0,87665.2
13.84626054763794,55036.6,90189.8,99814.9,100938.3,97911.0,95516.8,131072.0,87662.0
13.914825677871704,54959.2,90194.8,99813.7,100934.2,97894.9,95506.2,131072.0,87657.4
13.982606649398804,54888.7,90192.5,99811.6,100932.3,97877.1,95496.1,131072.0,87652.0
14.050589323043823,54825.8,90194.3,99808.8,100930.3,97862.2,95482.2,131072.0,87648.3
14.119760274887085,54755.1,90194.0,99807.0,100924.9,97848.7,95466.4,131072.0,87641.6
14.186506271362305,54685.5,90190.6,99805.4,100923.8,97831.6,95459.0,131072.0,87636.3
14.255226850509644,54613.9,90194.9,99802.3,100919.0,97818.8,95448.1,131072.0,87626.3
14.323199272155762,54545.7,90192.8,99801.9,100916.1,97804.9,95438.0,131072.0,87618.9
14.39126205444336,54471.0,90193.7,99798.9,100912.7,97794.2,95429.0,131072.0,87611.1
14.45940351486206,54406.0,90193.6,99799.1,100910.9,97781.5,95418.5,131072.0,87602.6
14.52885627746582,54335.2,90192.1,99796.8,100906.8,97769.1,95410.8,131072.0,87592.4
14.596718072891235,54270.6,90193.6,99794.4,100901.4,97759.6,95399.3,131072.0,87581.5
14.665137529373169,54206.5,90194.4,99790.7,100898.7,97748.5,95392.3,131072.0,87574.1
14.733205556869507,54143.6,90191.6,99788.0,100896.0,97738.0,95382.8,131072.0,87556.9
14.801198482513428,54080.5,90188.8,99786.8,100892.8,97727.0,95378.3,131072.0,87522.9
14.86895203590393,54018.1,90194.3,99784.0,100891.2,97714.7,95371.0,131072.0,87492.5
14.937536716461182,53959.0,90192.9,99786.3,100888.1,97704.0,95365.0,131072.0,87454.2
15.006535053253174,53905.3,90193.2,99783.7,100885.5,97695.2,95358.3,131072.0,87382.9
15.074383020401001,53853.3,90192.7,99780.5,100884.0,97688.0,95350.0,131072.0,87360.2
15.142807960510254,53790.0,90191.8,99777.6,100880.7,97680.4,95341.8,131072.0,87329.8
15.2109215259552,53732.8,90194.1,99773.9,100878.7,97672.8,95333.5,131072.0,87319.6
15.279663324356079,53683.6,90192.4,99771.8,100873.6,97663.6,95322.9,131072.0,87305.6
15.348022937774658,53625.5,90194.5,99768.4,100872.2,97654.9,95315.1,131072.0,87293.0
15.415250539779663,53580.7,90194.8,99766.0,100868.9,97648.6,95304.4,131072.0,87286.1
15.484795808792114,53528.5,90192.4,99764.2,100868.8,97642.2,95294.8,131072.0,87281.7
15.552181482315063,53472.5,90193.1,99761.4,100865.5,97635.1,95286.4,131072.0,87280.4
15.620333671569824,53418.6,90195.3,99757.9,100862.5,97632.1,95278.8,131072.0,87274.0
15.688037157058716,53375.1,90191.8,99755.5,100858.6,97625.9,95270.8,131072.0,87277.3
15.75768494606018,53322.1,90192.3,99754.6,100855.9,97621.1,95262.8,131072.0,87272.2
15.82670545578003,53269.4,90191.9,99753.5,100855.7,97616.4,95253.8,131072.0,87271.2
15.893445491790771,53227.5,90194.3,99750.3,100852.6,97611.2,95246.2,131072.0,87268.2
15.962064504623413,53178.7,90195.2,99748.1,100850.5,97608.7,95236.9,131072.0,87268.1
16.03097128868103,53128.9,90193.3,99746.1,100848.6,97602.5,95229.4,131072.0,87265.8
16.099002599716187,53086.1,90193.8,99745.7,100846.5,97599.9,95222.9,131072.0,87263.4
16.166488885879517,53043.7,90195.6,99744.0,100843.0,97595.8,95215.9,131072.0,87259.6
16.234264135360718,52996.7,90196.2,99743.5,100843.6,97591.2,95209.2,131072.0,87251.3
16.30325412750244,52958.2,90195.8,99743.7,100841.3,97588.2,95203.5,131072.0,87242.2
16.37192964553833,52909.1,90195.2,99742.6,100837.9,97585.0,95198.2,131072.0,87240.7
16.439762830734253,52866.1,90191.6,99740.6,100836.6,97579.6,95192.8,131072.0,87236.7
16.50875997543335,52825.9,90193.9,99740.8,100836.1,97578.3,95187.5,131072.0,87234.6
16.577349424362183,52786.0,90195.6,99739.5,100833.6,97575.1,95180.9,131072.0,87228.3
16.64455556869507,52744.1,90194.5,99739.1,100832.1,97571.4,95174.9,131072.0,87230.0
16.713943243026733,52707.5,90194.6,99736.8,100832.9,97570.3,95168.9,131072.0,87229.2
16.781734704971313,52658.6,90194.9,99736.5,100831.4,97566.6,95163.8,131072.0,87233.4
16.849329471588135,52629.1,90194.4,99736.6,100830.5,97564.9,95156.1,131072.0,87232.0
16.917248249053955,52587.8,90193.9,99737.1,100827.9,97562.3,95150.9,131072.0,87232.8
16.986008644104004,52553.6,90191.3,99735.9,100826.9,97560.6,95144.8,131072.0,87231.5
17.054478645324707,52513.6,90193.5,99736.5,100823.8,97558.2,95136.5,131072.0,87230.0
17.1226167678833,52481.1,90193.1,99735.4,100824.3,97554.5,95131.9,131072.0,87229.1
17.19025444984436,52436.7,90194.0,99735.9,100822.2,97552.7,95127.5,131072.0,87227.8
17.259093523025513,52405.2,90192.7,99736.0,100821.8,97550.7,95125.5,131072.0,87226.3
17.32798671722412,52364.2,90194.4,99736.2,100820.8,97549.0,95119.6,131072.0,87227.1
17.39583706855774,52338.8,90191.4,99735.0,100819.5,97547.1,95113.8,131072.0,87227.4
17.46364188194275,52295.3,90190.4,99735.7,100819.6,97544.5,95108.4,131072.0,87227.7
17.53168487548828,52263.8,90191.1,99735.1,100816.9,97543.5,95102.7,131072.0,87229.8
17.60037851333618,52230.1,90194.9,99734.4,100816.5,97542.6,95099.0,131072.0,87229.5
17.668124675750732,52203.2,90194.6,99733.5,100817.0,97539.7,95094.9,131072.0,87229.4
17.73692560195923,52162.9,90193.3,99734.3,100815.9,97538.4,95090.3,131072.0,87231.7
17.80543613433838,52129.5,90195.0,99736.2,100814.0,97537.1,95082.4,131072.0,87231.2
17.87308645248413,52101.2,90194.0,99735.3,100814.0,97534.5,95076.8,131072.0,87235.3
17.941879272460938,52066.0,90193.3,99736.1,100813.3,97534.9,95070.4,131072.0,87236.0
18.010890007019043,52036.6,90195.0,99735.6,100811.1,97532.7,95066.0,131072.0,87237.3
18.078714847564697,52007.6,90195.4,99735.9,100810.3,97531.7,95060.0,131072.0,87236.8
18.14659070968628,51971.5,90193.8,99735.9,100810.2,97531.0,95055.5,131072.0,87238.3
18.214582681655884,51936.6,90195.6,99736.2,100809.8,97529.3,95049.3,131072.0,87240.9
18.28323268890381,51916.0,90197.0,99739.4,100810.4,97527.9,95045.8,131072.0,87242.8
18.35101890563965,51880.3,90196.1,99738.6,100808.8,97527.4,95039.6,131072.0,87241.8
18.420066356658936,51850.6,90193.3,99740.2,100808.1,97525.7,95038.2,131072.0,87241.3
18.48756742477417,51823.6,90195.5,99742.2,100807.5,97523.8,95031.8,131072.0,87243.4
18.557220935821533,51803.7,90196.2,99742.7,100808.2,97523.4,95028.4,131072.0,87244.7
18.625356912612915,51764.5,90194.3,99742.2,100807.5,97522.6,95025.1,131072.0,87248.2
18.692996740341187,51739.4,90193.9,99741.1,100807.4,97520.3,95020.9,131072.0,87251.7
18.762420654296875,51717.2,90191.7,99742.4,100805.7,97516.9,95016.2,131072.0,87250.8
18.82907748222351,51689.4,90192.6,99741.2,100804.0,97517.3,95012.2,131072.0,87253.4
18.89806032180786,51654.3,90193.0,99740.9,100803.8,97514.8,95006.1,131072.0,87256.2
18.966620206832886,51627.0,90191.9,99742.4,100804.2,97513.0,95003.8,131072.0,87257.8
19.034842014312744,51602.6,90190.3,99739.1,100803.0,97511.3,94997.2,131072.0,87261.8
19.102583169937134,51577.1,90191.7,99739.5,100801.4,97512.8,94995.0,131072.0,87264.1
19.17024302482605,51547.3,90190.3,99738.9,100801.4,97511.1,94989.6,131072.0,87264.5
19.239996433258057,51522.1,90189.4,99738.1,100800.4,97511.0,94984.7,131072.0,87264.3
19.30812096595764,51494.5,90189.2,99738.9,100800.5,97508.6,94980.2,131072.0,87267.2
19.37565302848816,51471.6,90189.7,99737.5,100798.0,97505.8,94975.1,131072.0,87271.2
19.443470001220703,51454.4,90189.1,99736.9,100797.3,97506.6,94973.0,131072.0,87272.8
19.51249933242798,51428.7,90189.1,99736.3,100797.4,97505.7,94966.4,131072.0,87274.9
19.58013892173767,51399.5,90189.1,99733.7,100794.4,97505.8,94958.5,131072.0,87275.2
19.64894127845764,51375.6,90188.6,99733.4,100789.5,97506.1,94954.9,131072.0,87280.7
