Time (s),Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8
3.85591197013855,115371.5,119746.9,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
3.922337293624878,123044.9,128527.5,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
3.9911489486694336,130879.4,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.059951066970825,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.127506732940674,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.196383714675903,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.2634851932525635,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.332530975341797,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.401441812515259,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.46870231628418,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.538508415222168,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.606486797332764,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.674459934234619,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.742021322250366,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.811602830886841,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.880284070968628,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
4.946866989135742,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.016627788543701,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.084149599075317,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.153169393539429,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.2211222648620605,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.29006552696228,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.357656717300415,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.427089691162109,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.494582891464233,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.563005208969116,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.63136887550354,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.698987007141113,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.768774032592773,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.8371922969818115,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.905502557754517,129739.7,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
5.973839998245239,125604.3,129801.8,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
6.041882276535034,121630.2,125191.8,131072.0,131072.0,131072.0,131072.0,131072.0,131072.0
6.110732793807983,117324.0,120258.0,130809.2,130613.1,131072.0,131072.0,131072.0,131072.0
6.1785502433776855,113302.5,115643.4,126711.5,126437.3,131072.0,128232.5,131072.0,131072.0
6.247005224227905,109083.5,111096.7,122487.8,122108.2,131072.0,124014.9,131072.0,131072.0
6.315557479858398,105181.0,106394.4,118611.2,118145.8,131072.0,120166.1,129407.9,131072.0
6.383788347244263,101207.7,102226.1,114763.5,114444.3,131072.0,116574.4,126217.5,131072.0
6.451933145523071,97887.3,98344.5,111645.6,111012.9,130272.3,113187.0,123584.8,131072.0
6.520307540893555,94922.0,95198.1,109097.8,108653.2,127790.9,110985.4,121476.5,131072.0
6.588310956954956,93959.6,93362.2,107655.7,106937.3,125846.9,108845.5,119454.3,131072.0
6.658268451690674,94329.0,93482.2,107196.8,105820.6,123560.8,107742.8,118843.5,121972.8
6.724275827407837,94480.7,93299.8,106976.7,106079.0,123966.3,106352.8,118064.9,114196.2
6.794095754623413,94392.4,93124.5,106792.8,105989.6,123700.6,103953.6,117357.0,110380.5
6.862879037857056,94264.2,92991.5,106635.7,105902.6,123501.2,102422.0,116778.2,107533.9
6.9304962158203125,94138.8,92915.1,106453.6,105807.7,123324.2,101537.2,116250.3,105368.0
6.998633861541748,93963.4,92850.0,106281.4,105687.0,123157.9,100936.4,115832.8,103184.8
7.06780219078064,93790.2,92729.7,106175.3,105580.2,123000.0,100566.7,115449.3,101371.8
7.135915040969849,93618.5,92770.6,106085.1,105470.3,122860.9,100282.6,115109.3,100114.2
7.204312562942505,93449.8,92742.7,105989.2,105357.4,122727.2,100074.1,114816.5,99117.6
7.271764516830444,93064.2,92649.3,105886.0,105273.6,122614.1,99929.6,114546.7,98172.1
7.340579986572266,92773.9,92618.5,105795.5,105184.7,122503.9,99828.8,114322.8,97557.3
7.409239292144775,92694.7,92615.9,105712.6,105114.4,122408.2,99748.9,114150.6,96883.6
7.476957082748413,92627.8,92591.7,105641.6,105055.2,122316.4,99683.5,113988.2,96578.6
7.545884847640991,92579.4,92580.3,105575.4,105007.2,122232.3,99629.4,113855.4,96531.3
7.614074945449829,92517.4,92551.4,105516.1,104959.4,122145.1,99576.3,113728.4,96463.9
7.683469295501709,92500.3,92549.2,105452.9,104912.0,122066.6,99530.2,113622.3,96427.9
7.751698970794678,92497.1,92549.7,105390.1,104856.2,121992.6,99494.1,113516.6,96382.8
7.819499731063843,92509.8,92536.2,105315.2,104808.2,121925.9,99461.3,113420.4,96287.9
7.88727879524231,92517.0,92535.0,105245.5,104765.9,121860.8,99436.4,113326.2,96247.5
7.956850290298462,92511.5,92500.3,105051.8,104725.6,121803.5,99402.6,113242.1,96160.3
8.024388551712036,92494.7,92485.0,105008.7,104689.1,121741.5,99393.5,113162.6,96105.8
